source_url,source_url_normalized,bias
http://www.miamiherald.com/,miamiherald.com,left-center
https://www.frontiersin.org/,frontiersin.org,center
https://outabouter.com/,outabouter.com,center
http://ifamericaknew.org/,ifamericaknew.org,left-center
http://www.the-daily-news.co.uk/,the-daily-news.co.uk,center
http://www.insidesources.com,insidesources.com,right-center
https://thenewtropic.com,thenewtropic.com,left-center
http://bigthink.com/,bigthink.com,center
http://www.nydailynews.com/,nydailynews.com,left-center
https://scripps.ucsd.edu/news,scripps.ucsd.edu-news,center
http://www.freewoodpost.com/,freewoodpost.com,center
http://www.dispatch.com/,dispatch.com,right-center
https://www.truebluescoop.com,truebluescoop.com,extreme-left
https://www.fightforthefuture.org,fightforthefuture.org,left-center
http://www.legitgov.org/,legitgov.org,left-center
http://forward.com/,forward.com,left-center
http://liberalbias.com/,liberalbias.com,center
http://www.cbpp.org/,cbpp.org,left-center
https://aeon.co/,aeon.co,left-center
http://www.ocweekly.com/,ocweekly.com,left-center
https://rochdaleherald.co.uk/amp/,rochdaleherald.co.uk,center
https://www.hopkinsmedicine.org/,hopkinsmedicine.org,center
http://www.phoenixnewtimes.com/,phoenixnewtimes.com,left-center
http://thewashingtonstandard.com/,thewashingtonstandard.com,extreme-right
http://www.christianitytoday.com/,christianitytoday.com,right-center
http://bizstandardnews.com/,bizstandardnews.com,center
http://empirenews.net/,empirenews.net,center
http://therantidote.com/,therantidote.com,right
http://politicalcritique.org/,politicalcritique.org,left-center
http://globegazette.com,globegazette.com,center
https://www.theautomaticearth.com/,theautomaticearth.com,left-center
http://www.space.com/,space.com,center
http://ilovemyfreedom.org/,ilovemyfreedom.org,extreme-right
http://www.constitutionproject.org/,constitutionproject.org,center
http://reductress.com/,reductress.com,center
http://gomerblog.com/,gomerblog.com,center
http://nypost.com/,nypost.com,right-center
http://www.skepticink.com/,skepticink.com,center
http://www.gallup.com/home.aspx,gallup.com-home.aspx,center
http://www.amny.com/,amny.com,left-center
http://www.koco.com/,koco.com,left-center
http://eveningharold.com/,eveningharold.com,center
http://silenceisconsent.net/,silenceisconsent.net,right
http://thesciencepost.com/,thesciencepost.com,center
http://www.thedailymash.co.uk/,thedailymash.co.uk,center
http://www.usafirstinformation.com/,usafirstinformation.com,extreme-right
https://www.vice.com/,vice.com,left-center
http://www.worldaffairsjournal.org/,worldaffairsjournal.org,left-center
http://dailycurrant.com/,dailycurrant.com,center
https://timeline.com,timeline.com,left-center
https://www.sbsun.com,sbsun.com,right-center
http://www.latintimes.com/,latintimes.com,left-center
https://news.mongabay.com,news.mongabay.com,left-center
http://fusion.kinja.com/,fusion.kinja.com,left-center
https://www.spin.com/death-and-taxes/,spin.com-death-and-taxes,left
https://crooked.com,crooked.com,left
http://deepleftfield.info,deepleftfield.info,left
https://antifascistnews.net,antifascistnews.net,left
http://www.cnn.com,cnn.com,left
http://www.allthatsfab.com,allthatsfab.com,left
http://www.dailykos.com,dailykos.com,left
http://crooksandliars.com,crooksandliars.com,left
https://www.autostraddle.com,autostraddle.com,left
http://www.codepink.org,codepink.org,left
http://www.bluedotdaily.com,bluedotdaily.com,left
http://www.alternet.org,alternet.org,left
http://www.mirror.co.uk,mirror.co.uk,left
https://democracychronicles.org,democracychronicles.org,left
https://www.currentaffairs.org,currentaffairs.org,left
http://bluenationreview.com,bluenationreview.com,left
http://www.commondreams.org,commondreams.org,left
http://aidc.org.za/amandla-media,aidc.org.za,left
http://addictinginfo.com,addictinginfo.com,left
https://www.americanprogress.org,americanprogress.org,left
http://www.citypaper.com,citypaper.com,left
bluestatedaily.com,bluestatedaily.com,left
http://www.dailyrecord.co.uk,dailyrecord.co.uk,left
http://www.advocate.com,advocate.com,left
http://americablog.com,americablog.com,left
http://www.democracynow.org,democracynow.org,left
http://www.prwatch.org/cmd,prwatch.org,left
http://boingboing.net,boingboing.net,left
http://www.daily49er.com,daily49er.com,left
http://www.cosmopolitan.com,cosmopolitan.com,left
http://www.ebar.com,ebar.com,left
http://www.dallasvoice.com,dallasvoice.com,left
https://www.dissentmagazine.org,dissentmagazine.org,left
http://www.democraticunderground.com,democraticunderground.com,left
https://americanbridgepac.org,americanbridgepac.org,left
http://www.countercurrents.org,countercurrents.org,left
http://www.thedailybeast.com,thedailybeast.com,left
https://deadspin.com,deadspin.com,left
afj.org,afj.org,left
https://www.desmogblog.com,desmogblog.com,left
https://www.change.org,change.org,left
http://www.drudge.com,drudge.com,left
https://bitchmedia.org,bitchmedia.org,left
http://deadstate.org,deadstate.org,left
http://elitedaily.com,elitedaily.com,left
http://www.au.org,au.org,left
http://www.counterpunch.org,counterpunch.org,left
http://www.chicagoreader.com,chicagoreader.com,left
http://blackagendareport.com,blackagendareport.com,left
angrywhitemen.org,angrywhitemen.org,left
http://www.esquire.com,esquire.com,left
http://earthfirstjournal.org,earthfirstjournal.org,left
http://filmingcops.com,filmingcops.com,left
https://crimethinc.com,crimethinc.com,left
http://everydayfeminism.com,everydayfeminism.com,left
http://www.firstpost.com,firstpost.com,left
https://citizencritics.org,citizencritics.org,left
http://gizmodo.com,gizmodo.com,left
https://www.marxist.com,marxist.com,left
http://bust.com,bust.com,left
https://egbertowillies.com,egbertowillies.com,left
http://evonomics.com,evonomics.com,left
http://www.greenvillegazette.com,greenvillegazette.com,left
https://leftfootforward.org,leftfootforward.org,left
http://ir.net,ir.net,left
https://canadiandimension.com,canadiandimension.com,left
https://itsgoingdown.org,itsgoingdown.org,left
https://globalvoices.org,globalvoices.org,left
https://www.electoral-vote.com,electoral-vote.com,left
http://leftoverrights.com,leftoverrights.com,left
https://www.inequalitymedia.org,inequalitymedia.org,left
http://www.feministcurrent.com,feministcurrent.com,left
http://www.liberalamerica.org,liberalamerica.org,left
https://www.jacobinmag.com,jacobinmag.com,left
https://electronicintifada.net,electronicintifada.net,left
http://guardianlv.com,guardianlv.com,left
https://www.juancole.com,juancole.com,left
http://www.dailydot.com,dailydot.com,left
https://www.liberalexaminer.com,liberalexaminer.com,left
http://jezebel.com,jezebel.com,left
https://www.good.is,good.is,left
http://freepress.org,freepress.org,left
https://theguardiansofdemocracy.com,theguardiansofdemocracy.com,left
http://feministing.com,feministing.com,left
http://samuel-warde.com,samuel-warde.com,left
http://www.mediaite.com,mediaite.com,left
http://frnewsreport.com,frnewsreport.com,left
http://www.leftvoice.org,leftvoice.org,left
https://www.fifthestate.org,fifthestate.org,left
http://mondoweiss.net,mondoweiss.net,left
https://www.liberationnews.org,liberationnews.org,left
http://www.lavendermagazine.com,lavendermagazine.com,left
https://freedomnews.org.uk,freedomnews.org.uk,left
http://www.moonofalabama.org,moonofalabama.org,left
http://mediamatters.org,mediamatters.org,left
http://www.huffingtonpost.com,huffingtonpost.com,left
http://www.gq.com,gq.com,left
https://newint.org,newint.org,left
http://littlegreenfootballs.com,littlegreenfootballs.com,left
http://inthesetimes.com,inthesetimes.com,left
hrc.org,hrc.org,left
http://www.lgbtqnation.com,lgbtqnation.com,left
http://www.motherjones.com,motherjones.com,left
http://www.bradford-delong.com,bradford-delong.com,left
https://meduza.io/en,meduza.io,left
http://newpol.org,newpol.org,left
http://www.pinknews.co.uk/home,pinknews.co.uk,left
http://www.newsweek.com,newsweek.com,left
http://front.moveon.org,front.moveon.org,left
https://newrepublic.com,newrepublic.com,left
https://www.merryjane.com,merryjane.com,left
http://politicaldig.com,politicaldig.com,left
north99.org,north99.org,left
http://mashable.com,mashable.com,left
http://www.msmagazine.com,msmagazine.com,left
http://www.palmerreport.com,palmerreport.com,left
http://www.miaminewtimes.com,miaminewtimes.com,left
resilience.org,resilience.org,left
http://projectcensored.org,projectcensored.org,left
http://www.rawstory.com,rawstory.com,left
http://meanlefthook.com,meanlefthook.com,left
http://www.msnbc.com,msnbc.com,left
http://www.newstatesman.com,newstatesman.com,left
https://www.pastemagazine.com,pastemagazine.com,left
http://proudemocrat.com,proudemocrat.com,left
https://www.middleeastmonitor.com,middleeastmonitor.com,left
https://nowtoronto.com,nowtoronto.com,left
http://www.salon.com,salon.com,left
https://rewire.news,rewire.news,left
http://www.politicususa.com,politicususa.com,left
http://nymag.com,nymag.com,left
http://www.scarymommy.com,scarymommy.com,left
http://modernliberals.com,modernliberals.com,left
http://revcom.us,revcom.us,left
https://popularresistance.org,popularresistance.org,left
http://www.newyorker.com,newyorker.com,left
http://www.pfaw.org,pfaw.org,left
https://www.queerty.com,queerty.com,left
http://www.redpepper.org.uk,redpepper.org.uk,left
http://www.molad.org/en,molad.org,left
onegreenplanet.org,onegreenplanet.org,left
http://reverbpress.news,reverbpress.news,left
https://shadowproof.com,shadowproof.com,left
http://people.com/politics,people.com,left
http://www.sourcewatch.org/,sourcewatch.org,left
https://www.opednews.com,opednews.com,left
http://rabble.ca,rabble.ca,left
http://shareblue.com,shareblue.com,left
http://www.pravdareport.com,pravdareport.com,left
http://americanindependent.com,americanindependent.com,left
http://www.newshounds.us,newshounds.us,left
https://photographyisnotacrime.com,photographyisnotacrime.com,left
http://www.slate.com,slate.com,left
https://www.pressprogress.ca,pressprogress.ca,left
http://the-daily.buzz,the-daily.buzz,left
http://www.smirkingchimp.com,smirkingchimp.com,left
https://redyouth.org,redyouth.org,left
http://www.rappler.com,rappler.com,left
http://prospect.org,prospect.org,left
http://www.rightwingwatch.org,rightwingwatch.org,left
http://www.nationofchange.org,nationofchange.org,left
http://www.worldsocialism.org/spgb,worldsocialism.org,left
https://www.thedailyvox.co.za,thedailyvox.co.za,left
http://www.nationalmemo.com,nationalmemo.com,left
https://www.austinchronicle.com,austinchronicle.com,left
https://trofire.com,trofire.com,left
http://www.towleroad.com,towleroad.com,left
http://thelasource.com/,thelasource.com,left
http://www.democratichub.com,democratichub.com,left
https://socialistworker.org,socialistworker.org,left
http://www.thenewcivilrightsmovement.com,thenewcivilrightsmovement.com,left
https://thesternfacts.com,thesternfacts.com,left
http://talkingpointsmemo.com,talkingpointsmemo.com,left
http://www.vanityfair.com,vanityfair.com,left
https://theestablishment.co,theestablishment.co,left
http://www.workers.org,workers.org,left
http://www.theburningspear.com,theburningspear.com,left
http://other98.com,other98.com,left
http://washingtonmonthly.com,washingtonmonthly.com,left
http://www.villagevoice.com,villagevoice.com,left
http://verifiedpolitics.com,verifiedpolitics.com,left
http://www.takepart.com,takepart.com,left
https://thefloridasqueeze.com,thefloridasqueeze.com,left
wsws.org,wsws.org,left
https://theoutline.com,theoutline.com,left
https://www.themarysue.com,themarysue.com,left
http://www.thecanary.co,thecanary.co,left
http://www.truthdig.com,truthdig.com,left
https://thewalrus.ca,thewalrus.ca,left
http://www.thefrisky.com,thefrisky.com,left
http://www.yesmagazine.org,yesmagazine.org,left
http://www.progressive.org,progressive.org,left
http://www.themilitant.com,themilitant.com,left
http://www.truth-out.org,truth-out.org,left
https://www.climaterealityproject.org,climaterealityproject.org,left
progressivefrontier.com,progressivefrontier.com,left
https://wearyourvoicemag.com,wearyourvoicemag.com,left
http://www.morningstaronline.co.uk,morningstaronline.co.uk,left
https://worldcantwait.net,worldcantwait.net,left
http://uproxx.com,uproxx.com,left
http://thegrio.com,thegrio.com,left
http://www.samefacts.com,samefacts.com,left
http://thedailybanter.com,thedailybanter.com,left
https://www.thenation.com,thenation.com,left
https://www.upworthy.com,upworthy.com,left
https://zcomm.org/zmag,zcomm.org,left
http://www.theroot.com,theroot.com,left
http://www.vox.com,vox.com,left
https://whowhatwhy.org,whowhatwhy.org,left
http://thinkprogress.org,thinkprogress.org,left
https://this.org,this.org,left
http://wonkette.com,wonkette.com,left
https://www.amnesty.org/en,amnesty.org,center
https://ballotpedia.org/Main_Page,ballotpedia.org,center
http://www.opensecrets.org,opensecrets.org,center
http://cookpolitical.com,cookpolitical.com,center
http://www.albawaba.com,albawaba.com,center
https://capitolfax.com,capitolfax.com,center
http://www.680news.com,680news.com,center
https://www.csis.org,csis.org,center
http://www.anthropocenemagazine.org,anthropocenemagazine.org,center
http://bnonews.com,bnonews.com,center
http://carnegieendowment.org,carnegieendowment.org,center
http://eng.majalla.com,eng.majalla.com,center
http://www.abc.net.au/news,abc.net.au,center
http://blog.countable.us,blog.countable.us,center
concordmonitor.com,concordmonitor.com,center
https://aptnnews.ca,aptnnews.ca,center
http://www.bridgemi.com,bridgemi.com,center
http://news.abs-cbn.com,news.abs-cbn.com,center
http://www.bangkokpost.com,bangkokpost.com,center
https://azcapitoltimes.com,azcapitoltimes.com,center
https://altoday.com,altoday.com,center
http://www.castanet.net,castanet.net,center
https://www.afp.com,afp.com,center
https://www.cp24.com,cp24.com,center
http://www.newsoptimist.ca,newsoptimist.ca,center
http://www.chinadaily.com.cn,chinadaily.com.cn,center
http://thebulletin.org,thebulletin.org,center
http://www.africanews.com,africanews.com,center
http://en.bbarta24.net,en.bbarta24.net,center
https://www.aninews.in,aninews.in,center
https://www.abqjournal.com,abqjournal.com,center
http://www.bullshido.net,bullshido.net,center
http://www.belfercenter.org,belfercenter.org,center
https://cdt.org,cdt.org,center
http://www.atimes.com,atimes.com,center
http://www.darientimes.com,darientimes.com,center
https://consortiumnews.com,consortiumnews.com,center
http://www.cgdev.org,cgdev.org,center
https://www.bellingcat.com,bellingcat.com,center
http://www.csmonitor.com,csmonitor.com,center
daytondailynews.com,daytondailynews.com,center
https://constitutioncenter.org,constitutioncenter.org,center
http://www.business2community.com,business2community.com,center
http://www.bettergov.org,bettergov.org,center
http://cityandstateny.com,cityandstateny.com,center
https://apnews.com,apnews.com,center
http://www.defenseone.com,defenseone.com,center
http://securingdemocracy.gmfus.org,securingdemocracy.gmfus.org,center
https://airwars.org,airwars.org,center
http://bdnews24.com,bdnews24.com,center
http://www.cnas.org,cnas.org,center
https://www.ced.org,ced.org,center
http://www.atlanticcouncil.org,atlanticcouncil.org,center
http://www.desmoinesregister.com,desmoinesregister.com,center
capecodtimes.com,capecodtimes.com,center
https://consumerist.com,consumerist.com,center
http://crfb.org,crfb.org,center
http://www.afr.com,afr.com,center
https://www.publicintegrity.org,publicintegrity.org,center
http://www.dailyrecord.com,dailyrecord.com,center
differencebetween.net,differencebetween.net,center
http://www.ejinsight.com,ejinsight.com,center
https://www.factwire.org/english,factwire.org,center
https://freewheelus.com,freewheelus.com,center
http://www.digitaljournal.com,digitaljournal.com,center
http://www.goodnewsnetwork.org,goodnewsnetwork.org,center
https://www.cambridge.org/core/journals/international-organization,cambridge.org,center
https://fullfact.org,fullfact.org,center
http://kff.org,kff.org,center
https://www.makeuseof.com,makeuseof.com,center
http://www.idahostatesman.com,idahostatesman.com,center
http://www.doctorswithoutborders.org,doctorswithoutborders.org,center
https://news.grabien.com,news.grabien.com,center
goerie.com,goerie.com,center
http://www.gallup.com,gallup.com,center
http://www.malaysia-today.net,malaysia-today.net,center
http://www.military.com,military.com,center
https://www.rescue.org,rescue.org,center
http://knowyourmeme.com,knowyourmeme.com,center
https://hbr.org,hbr.org,center
federalnewsradio.com,federalnewsradio.com,center
http://www.eurasiagroup.net,eurasiagroup.net,center
https://www.imediaethics.org,imediaethics.org,center
http://maplight.org,maplight.org,center
http://www.investopedia.com,investopedia.com,center
knoxnews.com,knoxnews.com,center
https://gbtimes.com,gbtimes.com,center
http://news.harvard.edu/gazette,news.harvard.edu,center
http://www.mlive.com,mlive.com,center
http://www.federaltimes.com,federaltimes.com,center
http://www.eurasiareview.com,eurasiareview.com,center
http://www.marketwatch.com,marketwatch.com,center
https://www.jacksonsun.com,jacksonsun.com,center
https://leadstories.com,leadstories.com,center
http://www.govexec.com,govexec.com,center
http://harvardpolitics.com,harvardpolitics.com,center
https://www.newamerica.org,newamerica.org,center
http://www.euronews.com,euronews.com,center
http://www.financialexpress.com,financialexpress.com,center
https://ivn.us,ivn.us,center
http://www.mcclatchydc.com,mcclatchydc.com,center
https://www.govtrack.us,govtrack.us,center
http://www.ledevoir.com,ledevoir.com,center
http://www.healthcarefinancenews.com,healthcarefinancenews.com,center
http://www.janes.com,janes.com,center
http://www.newbernsj.com,newbernsj.com,center
https://www.ft.com,ft.com,center
http://mediashift.org,mediashift.org,center
https://limacharlienews.com,limacharlienews.com,center
http://www.globalintegrity.org,globalintegrity.org,center
http://www.nber.org,nber.org,center
http://www.news24.com,news24.com,center
http://www.memeorandum.com,memeorandum.com,center
https://firstdraftnews.org,firstdraftnews.org,center
http://indiatoday.intoday.in,indiatoday.intoday.in,center
http://www.factcheck.org,factcheck.org,center
https://www.japantimes.co.jp,japantimes.co.jp,center
http://www.hoax-slayer.com,hoax-slayer.com,center
https://www.followthemoney.org,followthemoney.org,center
http://mentalfloss.com,mentalfloss.com,center
https://iwpr.org,iwpr.org,center
https://www.foreignaffairs.com,foreignaffairs.com,center
http://www.jta.org,jta.org,center
http://www.homelandsecuritynewswire.com,homelandsecuritynewswire.com,center
https://www.nationaljournal.com,nationaljournal.com,center
http://listverse.com,listverse.com,center
http://foreignpolicy.com,foreignpolicy.com,center
http://en.mercopress.com,en.mercopress.com,center
https://www.guampdn.com,guampdn.com,center
http://www.nationmaster.com,nationmaster.com,center
http://www.i24news.tv,i24news.tv,center
http://www.newsnow.co.uk/h,newsnow.co.uk,center
https://www.icij.org,icij.org,center
http://merionwest.com,merionwest.com,center
https://patch.com,patch.com,center
http://daily.jstor.org,daily.jstor.org,center
https://ffrf.org,ffrf.org,center
https://www.rferl.org,rferl.org,center
https://www.iea.org,iea.org,center
https://shorensteincenter.org,shorensteincenter.org,center
https://www.stripes.com,stripes.com,center
https://www.nknews.org,nknews.org,center
http://www.rollcall.com,rollcall.com,center
http://www.poynter.org,poynter.org,center
https://www.justsecurity.org,justsecurity.org,center
http://www.patheos.com,patheos.com,center
https://www.rand.org,rand.org,center
http://www.nextavenue.org,nextavenue.org,center
http://www.texasstandard.org,texasstandard.org,center
http://www.simplepolitics.co.uk,simplepolitics.co.uk,center
https://www.statnews.com,statnews.com,center
https://www.noozhawk.com,noozhawk.com,center
https://www.rte.ie,rte.ie,center
http://prnewswire.mediaroom.com,prnewswire.mediaroom.com,center
https://www.thecipherbrief.com,thecipherbrief.com,center
pnj.com,pnj.com,center
https://www.texastribune.org,texastribune.org,center
http://www.nextgov.com,nextgov.com,center
http://www.northkoreatimes.com,northkoreatimes.com,center
http://www.russialies.com,russialies.com,center
https://www.procon.org,procon.org,center
http://stimson.org,stimson.org,center
http://www.pgpf.org,pgpf.org,center
https://www.recode.net,recode.net,center
http://www.thatsnonsense.com,thatsnonsense.com,center
https://theconversation.com,theconversation.com,center
http://pogo.org,pogo.org,center
http://auburnpub.com,auburnpub.com,center
relevantmagazine.com,relevantmagazine.com,center
https://piie.com,piie.com,center
http://www.snopes.com,snopes.com,center
http://www.theday.com,theday.com,center
https://www.strategypage.com,strategypage.com,center
http://reporterslab.org,reporterslab.org,center
http://www.novinite.com,novinite.com,center
http://www.pewresearch.org,pewresearch.org,center
http://www.heraldtribune.com,heraldtribune.com,center
https://www.project-syndicate.org,project-syndicate.org,center
https://www.baxterbulletin.com,baxterbulletin.com,center
heraldsun.com,heraldsun.com,center
http://www.scmp.com,scmp.com,center
https://www.stratfor.com,stratfor.com,center
https://www.nolabels.org,nolabels.org,center
https://placesjournal.org,placesjournal.org,center
https://rsf.org/en,rsf.org,center
http://www.sayfiereview.com,sayfiereview.com,center
https://thehumanist.com,thehumanist.com,center
https://www.thebureauinvestigates.com,thebureauinvestigates.com,center
http://sunlightfoundation.com,sunlightfoundation.com,center
dailynorthwestern.com,dailynorthwestern.com,center
https://represent.us,represent.us,center
http://www.prri.org,prri.org,center
http://www.taipeitimes.com,taipeitimes.com,center
https://www.ny1.com/,ny1.com,center
http://www.openthegovernment.org,openthegovernment.org,center
http://www.reuters.com,reuters.com,center
http://www.politifact.com,politifact.com,center
https://www.taiwannews.com.tw,taiwannews.com.tw,center
http://indianexpress.com,indianexpress.com,center
http://www.scotusblog.com,scotusblog.com,center
http://taskandpurpose.com,taskandpurpose.com,center
http://outlook.monmouth.edu,outlook.monmouth.edu,center
http://www.thejakartapost.com,thejakartapost.com,center
http://www.sctimes.com,sctimes.com,center
http://thediplomat.com,thediplomat.com,center
http://www.shareably.net,shareably.net,center
https://www.themarshallproject.org/#.qjbbuljBK,themarshallproject.org,center
https://www.thoughtco.com,thoughtco.com,center
http://www.viralthread.com,viralthread.com,center
https://en.wikinews.org/wiki/Main_Page,en.wikinews.org,center
http://www.jpost.com,jpost.com,center
http://www.economist.com,economist.com,center
http://memepoliceman.com,memepoliceman.com,center
http://worldpress.org,worldpress.org,center
http://www.tvw.org,tvw.org,center
http://www.phnompenhpost.com,phnompenhpost.com,center
https://www.wikipedia.org,wikipedia.org,center
http://www.jordantimes.com,jordantimes.com,center
http://timesofsandiego.com,timesofsandiego.com,center
http://www.wri.org,wri.org,center
https://undark.org,undark.org,center
http://www.voanews.com,voanews.com,center
http://www.postandcourier.com,postandcourier.com,center
http://www.wral.com,wral.com,center
http://www.upi.com,upi.com,center
http://www.todayifoundout.com,todayifoundout.com,center
http://themoderatevoice.com,themoderatevoice.com,center
mywebtimes.com,mywebtimes.com,center
http://www.voiceofsandiego.org,voiceofsandiego.org,center
http://www.thejournal.ie,thejournal.ie,center
https://www.house.gov,house.gov,center
https://www.transparency.org,transparency.org,center
https://www.vosizneias.com,vosizneias.com,center
http://www.wionews.com,wionews.com,center
gao.gov,gao.gov,center
http://www.thenews.mx,thenews.mx,center
http://timesofindia.indiatimes.com,timesofindia.indiatimes.com,center
https://www.thenews.com.pk,thenews.com.pk,center
http://www.usafacts.org,usafacts.org,center
http://votesmart.org,votesmart.org,center
http://www.theskimm.com,theskimm.com,center
http://trueviralnews.com,trueviralnews.com,center
https://www.wilsoncenter.org,wilsoncenter.org,center
https://sociable.co,sociable.co,center
http://warontherocks.com,warontherocks.com,center
https://www.weforum.org,weforum.org,center
http://wn.com,wn.com,center
http://www.thirdway.org,thirdway.org,center
http://truthbetold.news,truthbetold.news,center
https://www.truthorfiction.com,truthorfiction.com,center
https://capitalresearch.org,capitalresearch.org,right
academia.org,academia.org,right
http://bigleaguepolitics.com,bigleaguepolitics.com,right
http://www.conservativedailynews.com,conservativedailynews.com,right
https://aclj.org,aclj.org,right
arizonadailyindependent.com,arizonadailyindependent.com,right
http://www.aim.org,aim.org,right
http://www.bizpacreview.com,bizpacreview.com,right
http://www.city-journal.org,city-journal.org,right
http://www.conservativehq.com,conservativehq.com,right
https://www.whitehouse.gov/1600daily,whitehouse.gov,right
https://www.nccivitas.org,nccivitas.org,right
https://bearingarms.com,bearingarms.com,right
http://spectator.org,spectator.org,right
https://www.aei.org,aei.org,right
https://www.ac2news.com,ac2news.com,right
2ndvote.com,2ndvote.com,right
http://www.christianpost.com,christianpost.com,right
https://beinglibertarian.com,beinglibertarian.com,right
http://alphanewsmn.com,alphanewsmn.com,right
http://www.americanthinker.com,americanthinker.com,extreme-right
https://conservativeopinion.com,conservativeopinion.com,extreme-right
https://ca-political.com,ca-political.com,right
https://www.chroniclesmagazine.org,chroniclesmagazine.org,right
http://www.colddeadhands.us,colddeadhands.us,right
americansforprosperity.org,americansforprosperity.org,extreme-right
http://awm.com,awm.com,right
http://www.campaignlifecoalition.com,campaignlifecoalition.com,right
https://www.commentarymagazine.com,commentarymagazine.com,right
http://www.express.co.uk,express.co.uk,right
altnewsmedia.net,altnewsmedia.net,right
https://www.churchmilitant.com,churchmilitant.com,extreme-right
http://www.ammoland.com,ammoland.com,extreme-right
https://www.conservativereview.com,conservativereview.com,extreme-right
http://cowgernation.com,cowgernation.com,extreme-right
https://conservativebase.com,conservativebase.com,extreme-right
http://www.americanlibertyreport.com,americanlibertyreport.com,extreme-right
citizenfreepress.com,citizenfreepress.com,right
https://www.hermancain.com,hermancain.com,right
http://www.gopusa.com,gopusa.com,right
http://crimeresearch.org,crimeresearch.org,right
https://ijr.com,ijr.com,right
http://erlc.com,erlc.com,right
http://dcwhispers.com,dcwhispers.com,right
http://firstinfreedomdaily.com,firstinfreedomdaily.com,right
http://freewestmedia.com,freewestmedia.com,right
https://ifstudies.org,ifstudies.org,right
http://www.crisismagazine.com,crisismagazine.com,right
http://www.independentsentinel.com,independentsentinel.com,right
http://factsandlogic.org,factsandlogic.org,right
https://www.firstthings.com,firstthings.com,right
http://www.dailysabah.com,dailysabah.com,right
http://iwf.org,iwf.org,right
http://www.investors.com,investors.com,right
http://www.defenddemocracy.org,defenddemocracy.org,extreme-right
http://www.foxnews.com,foxnews.com,extreme-right
http://dailycaller.com,dailycaller.com,right
https://www.illinoispolicy.org,illinoispolicy.org,right
https://order-order.com,order-order.com,right
https://www.jewishpolicycenter.org,jewishpolicycenter.org,right
http://dailysignal.com,dailysignal.com,right
http://freedomcrossroads.com,freedomcrossroads.com,right
http://disobedientmedia.com,disobedientmedia.com,right
http://www.hudson.org,hudson.org,right
http://www.intellectualtakeout.org,intellectualtakeout.org,right
http://knoxreport.com,knoxreport.com,right
https://farleftwatch.com,farleftwatch.com,right
https://www.gatestoneinstitute.org,gatestoneinstitute.org,right
http://www.freedomworks.org,freedomworks.org,right
http://humanevents.com,humanevents.com,right
http://www.drudgereport.com,drudgereport.com,right
http://dailysurge.com,dailysurge.com,right
http://ibleedredwhiteblue.com,ibleedredwhiteblue.com,right
http://legalinsurrection.com,legalinsurrection.com,right
https://judicialnetwork.com,judicialnetwork.com,right
https://www.getreligion.org,getreligion.org,right
freerepublic.com,freerepublic.com,right
https://imprimis.hillsdale.edu,imprimis.hillsdale.edu,right
https://www.dangerous.com,dangerous.com,extreme-right
https://www.heartland.org,heartland.org,right
http://libertyhangout.org,libertyhangout.org,right
https://kansaspolicy.org,kansaspolicy.org,right
https://www.gop.com,gop.com,right
https://offgridsurvival.com,offgridsurvival.com,right
https://pjmedia.com,pjmedia.com,right
http://www.libertyheadlines.com,libertyheadlines.com,right
https://www.populistwire.com,populistwire.com,right
http://louderwithcrowder.com,louderwithcrowder.com,right
http://www.heritage.org,heritage.org,right
http://observer.com,observer.com,right
https://regated.com,regated.com,right
http://www.powerlineblog.com,powerlineblog.com,right
http://www.oann.com,oann.com,right
http://www.nationalcenter.org,nationalcenter.org,right
http://www.thepoliticalinsider.com,thepoliticalinsider.com,right
https://www.mediacircus.com,mediacircus.com,right
http://www.lifenews.com,lifenews.com,right
http://www.onenewsnow.com,onenewsnow.com,right
http://www.nationalreview.com,nationalreview.com,right
http://notliberal.com,notliberal.com,right
http://projectveritas.com,projectveritas.com,right
http://politichicks.com,politichicks.com,right
https://mediaequalizer.com,mediaequalizer.com,right
https://www.lifesitenews.com,lifesitenews.com,right
http://www.restoreamericanglory.com,restoreamericanglory.com,right
https://www.tasnimnews.com/en,tasnimnews.com,right
http://www.mrc.org,mrc.org,right
http://sbgi.net,sbgi.net,right
http://www.opslens.com,opslens.com,right
https://www.numbersusa.com,numbersusa.com,right
http://www.lifezette.com,lifezette.com,right
http://www.westernjournalism.com/thepoint,westernjournalism.com,right
http://patriotnewsdaily.com,patriotnewsdaily.com,right
http://sonorannews.com,sonorannews.com,right
http://www.newsbusters.org,newsbusters.org,right
politisite.com,politisite.com,right
en.mehrnews.com,en.mehrnews.com,right
patriotretort.com,patriotretort.com,right
http://www.teapartypatriots.org,teapartypatriots.org,extreme-right
http://spiked-online.com,spiked-online.com,right
http://theblacksphere.net,theblacksphere.net,right
http://thedailydefender.com,thedailydefender.com,right
http://www.newsmax.com,newsmax.com,right
loneconservative.com,loneconservative.com,extreme-right
http://www.thenewamerican.com,thenewamerican.com,extreme-right
http://redalertpolitics.com,redalertpolitics.com,extreme-right
savejersey.com,savejersey.com,right
http://www.therebel.media,therebel.media,right
http://www.teapartytribune.com,teapartytribune.com,right
http://www.standpointmag.co.uk,standpointmag.co.uk,right
http://www.torontosun.com,torontosun.com,right
http://www.theblaze.com,theblaze.com,right
https://unitynewsnetwork.co.uk,unitynewsnetwork.co.uk,right
